week,id,buys_price,buys_quantity,sells_price,sells_quantity
41,20124,1020.0,2592.0,1516.0,1161.0
41,20125,12663.0,910.0,16963.0,393.0
41,20126,8551.0,441.0,12019.0,237.0
41,20127,17105.0,954.0,21436.0,423.0
41,20120,10301.0,638.0,14779.0,233.0
41,20121,927.0,2464.0,1406.0,1280.0
41,20122,839.0,2035.0,1394.0,1159.0
41,20123,872.0,1582.0,1382.0,1282.0
41,25518,11027.0,146.0,17595.0,286.0
41,25519,12008.0,95.0,17899.0,218.0
41,25516,39586.0,112.0,68699.0,18.0
41,25517,53643.0,80.0,180000.0,6.0
41,25514,1047.0,38.0,1450.0,91.0
41,25515,1118.0,609.0,1499.0,1401.0
41,25512,301.0,350.0,1440.0,184.0
41,25513,771.0,281.0,1865.0,140.0
41,25510,192.0,14.0,1476.0,205.0
41,25511,263.0,248.0,1560.0,146.0
41,19780,1613.0,1681.0,3399.0,514.0
41,15200,185.5,228.0,251.0,415.0
41,15203,68.5,1575.5,139.0,321.0
41,32494,196.0,707.0,296.0,235.0
41,15205,61.0,181.0,360.0,440.0
41,19785,248.0,1797.0,596.0,7685.0
41,15207,257.0,1198.0,400.0,627.0
41,19787,6.0,2469.0,7.0,30791.0
41,15209,88.0,1411.0,741.0,523.0
41,19789,14.0,97766.0,20.0,105532.0
41,11883,11250.0,74.0,24998.5,131.5
41,41769,1180320.0,141.0,1750254.0,43.0
41,1108,110.0,614.0,194.0,153.0
41,1109,130.0,239.333333333,280.0,186.0
41,1106,248.0,79.0,385.0,82.0
41,1107,845.0,259.0,1896.0,113.0
41,1104,191.0,902.0,395.0,105.5
41,1105,805.0,627.666666667,1468.0,111.0
41,1102,190.0,648.333333333,390.0,490.333333333
41,1103,95.0,986.0,476.0,120.0
41,1100,271.0,90.0,1655.0,155.0
41,1101,250.0,715.666666667,389.0,205.0
41,28609,89.0,4011.0,159.0,277.0
41,28608,99.0,377.0,161.0,500.0
41,28605,99.0,710.0,145.0,645.0
41,28604,187.0,1216.0,3475.0,121.0
41,28607,32.0,652.0,99.0,298.0
41,28606,122.0,308.0,178.0,368.0
41,28601,94.0,825.0,134.0,125.0
41,28600,86.0,1839.0,147.0,960.0
41,28603,85.0,831.0,178.0,965.0
41,28602,57.0,509.0,138.0,195.0
41,11450,3366.0,484.0,19630.0,175.0
41,43971,300059.0,622.0,779999.0,18.0
41,11452,4409.0,303.0,21245.0,154.0
41,43973,12637.0,82.0,1394999.0,5.0
41,11454,4896.0,175.0,24443.0,106.0
41,11455,3283.0,171.5,13091.5,168.5
41,43976,255589.0,465.0,399886.0,15.0
41,11457,2365.0,268.0,9303.0,156.0
41,43978,478120.0,466.0,0.0,0.0
41,43979,610431.0,493.0,1499999.0,9.0
41,27806,15784.0,99.0,22939.0,44.0
41,27807,123.0,729.0,186.0,545.0
41,27804,110.0,50.0,174.0,484.0
41,27805,6105.0,54.0,8938.0,98.0
41,9339,327.0,7505.5,445.5,17325.0
41,9338,382.0,11278.0,494.0,3806.0
41,27800,40518.0,73.0,72015.0,19.0
41,27801,87.0,2698.0,130.0,848.0
41,9335,321.0,16332.0,456.0,2839.0
41,9334,251.0,27955.0,338.0,1541.0
41,9337,469.0,5181.0,1998.0,606.0
41,9336,372.0,3219.0,499.0,675.0
41,9331,258.0,4396.0,349.0,3182.0
41,9330,353.0,2894.5,417.0,1305.0
41,27808,5152.0,612.0,7979.0,565.0
41,9332,164.0,1367.0,270.0,4811.0
41,2451,71.0,1.0,94.0,95.3333333333
41,2450,81.0,306.666666667,430.0,610.0
41,2453,0.0,0.0,93.0,2731.0
41,2452,0.0,0.0,105.5,235.5
41,2455,81.0,344.0,317.333333333,416.666666667
41,2454,0.0,0.0,98.0,2753.0
41,2457,0.0,0.0,130.0,739.333333333
41,2456,0.0,0.0,105.0,345.0
41,2459,0.0,0.0,98.0,2652.33333333
41,2458,81.0,10.0,95.0,2711.5
41,9482,3892.0,799.0,5477.0,535.0
41,9480,0.0,0.0,26.0,9330.5
41,9486,5386.0,536.0,7359.0,619.0
41,9484,3037.0,827.0,4017.0,512.5
41,9488,5538.0,240.0,8049.0,338.0
41,5155,31.0,250.0,497.0,186.0
41,5154,106.0,817.0,400.0,248.0
41,5157,55.0,2396.0,449.0,139.0
41,5156,53.0,830.0,494.0,352.0
41,5151,68.0,617.0,680.0,68.0
41,5150,86.0,434.0,798.0,32.0
41,5153,71.0,327.0,617.0,240.0
41,5152,101.0,182.0,1399.0,171.0
41,5159,70.0,1148.0,734.0,714.0
41,5158,28.0,801.0,498.0,498.0
41,10321,1466.0,348.0,8493.0,185.0
41,14661,16550.0,158.0,30834.0,176.0
41,10323,214.0,902.0,1114.0,370.0
41,14663,6079.0,152.0,9556.0,249.0
41,10325,195.0,667.0,385.0,480.0
41,10324,181.0,864.0,974.0,262.0
41,14666,106.0,182.0,600.0,310.0
41,14667,136.0,187.0,986.0,346.0
41,14668,110.0,115.0,510.0,446.0
41,70815,1402.0,14183.0,7765.0,507.0
41,12899,352.0,1311.0,799.0,3216.0
41,12898,304.0,1287.0,750.0,984.0
41,12895,526.0,576.0,925.0,733.0
41,12894,847.0,3148.0,1695.0,5548.0
41,12897,54.0,1498.0,114.0,4053.0
41,12896,951.0,3487.0,1623.0,7681.0
41,12891,66.0,5736.0,104.0,4945.0
41,12890,116.0,982.0,297.0,1043.0
41,12893,611.0,2040.0,1203.0,669.0
41,12892,614.0,575.0,1105.0,3022.5
41,3416,350.0,3990.33333333,400.0,112.0
41,3417,319.0,3616.66666667,323.0,149.0
41,3414,116.0,1433.0,124.0,270.0
41,1488,152.0,641.5,195.0,1728.5
41,3412,0.0,0.0,43.0,1040.5
41,3413,115.0,2695.33333333,129.0,800.0
41,3410,0.0,0.0,85.0,363.0
41,3411,44.0,340.0,69.0,505.0
41,1483,0.0,0.0,205.0,156.0
41,1482,545.0,2128.0,554.0,380.0
41,1481,525.0,1391.66666667,684.0,145.0
41,1480,507.0,474.666666667,596.0,315.0
41,1487,0.0,0.0,497.0,154.0
41,1486,176.0,250.0,1063.0,891.0
41,3418,300.0,869.0,310.0,216.0
41,1484,222.0,1115.5,420.0,128.0
41,79677,0.0,0.0,2.0,1074235.0
41,79673,0.0,0.0,2.0,1948916.0
41,79670,550001.0,46.0,749998.0,22.0
41,87855,630010.0,42.0,1239999.0,9.0
41,41468,80104.0,34.0,194899.0,22.0
41,13149,156.0,1036.0,300.0,2519.0
41,33579,101.0,504.0,141.0,222.0
41,33578,78.0,604.0,118.0,153.0
41,13140,292.0,610.0,566.0,1220.5
41,33572,104.0,425.0,260.0,120.0
41,33571,99.0,999.0,150.0,50.0
41,33570,82.0,931.0,320.0,272.0
41,33577,180.0,763.0,218.0,119.0
41,13145,1702.0,1183.0,2494.5,450.5
41,41466,126442.0,28.0,194999.0,18.0
41,13147,70.0,2400.0,228.0,3550.0
41,46119,1601.0,297.0,3655.0,501.0
41,12238,4.0,128861.0,5.0,1335323.0
41,37368,5363.0,69.0,0.0,0.0
41,46111,271.0,410.0,9034.0,350.0
41,46110,100.0,887.0,586.0,285.0
41,12233,0.0,0.0,5.0,228351.0
41,46114,160.0,944.0,995.0,304.0
41,46117,200.0,355.0,300.0,282.0
41,12236,140.0,75823.0,143.0,101256.0
41,82493,130003.0,134.0,219798.0,41.0
41,75945,113.0,391.0,913.0,282.0
41,75946,800.0,501.0,3615.0,151.0
41,12160,2.0,808.0,95.0,4689.0
41,73731,2.0,1534.0,100.0,1249.0
41,73733,27399.0,52.0,50785.0,67.0
41,77898,1150362.0,66.0,1990215.0,12.0
41,82989,67763.0,62.0,87562.0,152.0
41,9810,68347.0,13.0,0.0,0.0
41,9811,180971.0,17.0,0.0,0.0
41,9812,266623.0,525.0,799399.0,16.0
41,9813,300004.0,293.0,1125051.0,6.0
41,9814,520158.0,34.0,750137.0,8.0
41,9815,150553.0,31.0,707769.0,2.0
41,47444,606.0,95.0,2999.0,51.0
41,47445,2458.0,105.0,2758.0,114.0
41,47446,1290.0,329.0,1586.0,1795.0
41,47447,826.0,186.0,4825.0,89.0
41,47440,4708.0,88.0,21917.0,28.0
41,47441,4477.0,121.0,8000.0,68.0
41,5172,34.0,1636.0,356.0,391.0
41,47448,1017.0,98.0,2893.0,73.0
41,2787,348.0,361.0,575.0,347.0
41,48614,2128.0,798.0,4526.0,433.0
41,48615,1485.0,1043.0,2700.0,1562.0
41,48616,1676.0,728.0,2875.0,479.0
41,48617,1957.0,777.0,4497.0,338.0
41,48610,9984.0,740.0,19885.0,115.0
41,48611,8704.0,186.0,16489.0,310.0
41,48612,10859.0,154.0,26630.0,114.0
41,48613,9119.0,263.0,16543.0,110.0
41,5177,46.0,542.333333333,546.0,523.333333333
41,48619,6122.0,305.0,12935.0,133.0
41,2780,342.0,571.0,865.666666667,198.666666667
41,5175,36.0,1020.0,236.0,104.0
41,72060,22597.0,74.0,39997.0,59.0
41,5174,46.0,223.333333333,529.0,200.0
41,72065,182077.0,55.0,290014.0,49.0
41,36059,0.0,0.0,30.0,12204905.0
41,36058,19008.0,443.0,34932.0,653.0
41,36053,10209.0,1129.0,16877.0,1577.0
41,36052,224.0,7622.0,333.0,7620.0
41,36051,1212312.0,87.0,2109999.0,10.0
41,36050,102.0,892.0,898.0,1679.0
41,36057,300122.0,44.0,599998.0,47.0
41,36056,1230426.0,105.0,2020202.0,25.0
41,36055,19.0,3199.0,24.0,6047.0
41,36054,1239.0,886.0,2499.0,383.0
41,81988,809097.0,13.0,1459088.0,9.0
41,45598,195.0,315.0,881.0,610.0
41,81980,100002.0,308.0,146938.0,60.0
41,11159,865.0,406.0,1462.0,350.0
41,11158,101.0,1089.0,1540.0,400.0
41,83169,0.0,0.0,17.0,521.0
41,11151,94.0,74.0,1454.0,470.0
41,11150,100.0,60.0,1494.0,473.0
41,11152,103.0,124.0,1488.0,463.0
41,11155,116.0,222.0,1394.0,588.0
41,11154,116.0,243.0,1269.5,908.5
41,11157,123.0,328.0,1619.0,595.0
41,11156,107.0,28.0,1545.0,494.0
41,14509,0.0,0.0,282.0,490.0
41,14508,0.0,0.0,190.0,618.5
41,12043,4525.0,139.0,10395.0,117.0
41,14500,73.0,203.0,173.0,416.0
41,14503,77.0,372.0,170.0,148.0
41,14502,67.0,362.0,161.0,324.0
41,14505,0.0,0.0,195.0,632.0
41,14504,0.0,0.0,310.0,581.0
41,14507,0.0,0.0,300.0,710.0
41,69554,0.0,0.0,145.0,944.0
41,86663,750000.0,56.0,825050.0,61.0
41,34363,253.0,455.0,353.0,86.0
41,34362,215.0,409.0,1099.0,80.0
41,34361,204.0,56.0,283.0,109.0
41,34360,126.0,539.0,199.0,80.0
41,34367,267.0,198.0,300.0,89.0
41,34366,179.0,152.0,295.0,87.0
41,34365,130.0,301.0,230.0,96.0
41,34364,195.0,478.0,473.0,96.0
41,34369,88.0,249.0,226.0,107.0
41,34368,117.0,541.0,245.0,79.0
41,71800,427058.0,103.0,600000.0,53.0
41,245,1837.0,241.0,2929.0,370.0
41,244,191.0,220.0,491.0,130.0
41,247,360.0,482.333333333,658.0,101.0
41,246,128.0,727.0,185.0,155.0
41,241,181.0,584.0,547.0,222.0
41,240,72.0,337.0,78.0,1348.33333333
41,243,615.0,651.0,791.0,138.0
41,242,239.0,382.666666667,664.0,161.0
41,249,458.0,715.333333333,756.0,170.0
41,248,1625.0,954.0,3064.0,527.0
41,13750,118.0,139.0,385.0,211.0
41,24919,1199.0,1507.0,1684.0,416.0
41,24918,0.0,0.0,162.0,1915.0
41,88118,4006.0,2785.0,7497.0,2207.0
41,24915,0.0,0.0,159.0,4155.0
41,24914,900.0,1638.0,1560.0,807.0
41,24917,953.0,3085.0,1107.0,650.0
41,24916,159.0,1793.0,339.0,986.0
41,24911,120.0,47.0,295.0,745.0
41,24910,429.0,1445.0,697.0,514.0
41,24913,159.0,7.0,190.0,1568.0
41,24912,615.0,3639.0,1995.0,665.0
41,68019,400482.0,98.0,1399888.0,17.0
41,77407,202108.0,29.0,333535.0,107.0
41,77405,772001.0,49.0,932001.0,95.0
41,83338,8842.0,756.0,10041.0,2522.0
41,69864,77344.0,1629.0,89999.0,223.0
41,39416,396.0,14.0,199999.0,6.0
41,67177,0.0,0.0,2.0,111688.0
41,39414,666.0,30.0,69994.0,12.0
41,39415,666.0,13.0,88575.0,7.0
41,39412,43409.0,232.0,199998.0,23.0
41,39413,10106.0,12.0,97500.0,21.0
41,39410,5151.0,80.0,57500.0,22.0
41,39411,15903.0,121.0,104995.0,18.0
41,39418,170012.0,27.0,1000000.0,6.0
41,39419,78001.0,117.0,559999.0,7.0
41,23147,0.0,0.0,220.0,488.0
41,23146,1260.0,139.0,4527.0,298.0
41,23145,0.0,0.0,201.0,707.0
41,23144,0.0,0.0,311.0,62819.0
41,23143,0.0,0.0,276.0,462.0
41,23142,360.0,195.0,1080.0,759.0
41,23141,0.0,0.0,700.0,502.0
41,23140,0.0,0.0,670.0,909.0
41,23149,292.0,46.0,1098.0,193.0
41,23148,1060.0,214.0,5959.0,337.0
41,26665,1270.0,1149.0,1870.0,2623.0
41,26664,1302.0,454.0,1394.0,5299.0
41,26667,1001.0,259.0,2500.0,185.0
41,26666,100.0,139.0,101.0,1236.0
41,26661,208.0,286.0,1502.0,155.0
41,26660,85.0,6052.0,140.0,265.0
41,26663,77.0,492.0,135.0,263.0
41,26662,90.0,212.0,190.0,168.0
41,26669,102.0,338.0,139.0,227.0
41,26668,100.0,135.0,102.0,1041.0
41,27398,152.0,912.0,252.0,226.0
41,27399,124.0,800.0,271.0,206.0
41,27396,165.0,1053.0,259.0,199.0
41,27397,159.0,391.0,160.0,1283.0
41,27394,196.0,678.0,539.0,468.0
41,27395,0.0,0.0,220.0,474.0
41,27392,124.0,465.0,300.0,201.0
41,27393,0.0,0.0,226.0,136.0
41,27390,124.0,1585.0,224.0,151.0
41,27391,129.0,311.0,193.0,185.0
41,32273,20819.0,1104.0,28918.0,622.0
41,32272,20216.0,71.0,31000.0,119.0
41,32271,131514.0,932.0,179900.0,15.0
41,32270,5701.0,109.0,14133.0,120.0
41,32277,7236.0,128.0,8882.0,268.0
41,32276,8013.0,59.0,9505.0,198.0
41,32275,21999.0,76.0,36594.0,48.0
41,32274,21988.0,356.0,26995.0,455.0
41,32279,18349.0,56.0,50000.0,20.0
41,32278,6123.0,111.0,11487.0,116.0
41,47595,100.0,45.0,184.0,68.0
41,27538,99.0,1391.0,153.0,80.0
41,27539,0.0,0.0,270.0,564.0
41,27532,0.0,0.0,299.0,480.0
41,27533,36.0,307.0,118.0,118.0
41,27530,46.0,703.0,94.0,241.0
41,27531,172.0,1.0,572.0,195.0
41,27536,86.0,527.0,529.0,278.0
41,27537,0.0,0.0,270.0,583.0
41,27534,84.0,1736.0,135.0,291.0
41,27535,205.0,62.0,233.0,7921.0
41,20629,900.0,800.0,2443.0,261.0
41,20628,950.0,618.0,1397.0,482.0
41,20627,433.0,429.0,783.0,609.0
41,20626,950.0,360.0,1360.0,404.0
41,20625,845.0,476.0,1201.0,456.0
41,20624,1500.0,428.0,2325.0,278.0
41,20623,630.0,236.0,995.0,587.0
41,20622,600.0,904.0,897.0,536.0
41,20621,1205.0,243.0,1805.0,495.0
41,20620,291.0,416.0,653.0,439.0
41,13308,105.0,267.0,199.0,1076.0
41,13309,174.0,21.0,383.0,1230.0
41,13306,300.0,443.0,736.0,639.0
41,13307,275.0,205.0,450.0,2374.0
41,13304,308.0,282.0,827.0,1145.0
41,13305,160.0,251.0,319.0,2215.0
41,13302,302.0,61.0,568.0,1210.5
41,13303,205.0,1124.0,497.0,599.0
41,13300,15026.0,969.0,105025.0,37.0
41,13301,249.0,627.0,530.5,2229.5
41,768,0.0,0.0,77.3333333333,1459.66666667
41,769,15493.0,66.0,35494.0,22.0
41,766,199.0,2002.0,349.0,204.0
41,764,0.0,0.0,118.0,196.0
41,765,295.0,788.0,395.0,208.0
41,762,0.0,0.0,82.0,347.5
41,763,7596.0,154.0,17691.0,50.0
41,760,141.0,453.333333333,177.0,185.0
41,761,1218.0,795.0,1276.5,1511.5
41,1462,157.0,627.333333333,196.0,1041.33333333
41,1469,65.0,75.0,70.0,973.5
41,1468,130.0,54.0,286.0,83.0
41,25709,241.0,99.0,1995.0,62.0
41,25708,150.0,93.0,156.0,1252.0
41,25707,135.0,2.0,144.0,126.0
41,25706,137.0,42.0,237.0,128.0
41,25705,127.0,146.0,789.0,98.0
41,25704,146.0,558.0,231.0,91.0
41,25703,217.0,795.0,325.0,104.0
41,25702,224.0,561.0,400.0,93.0
41,25701,206.0,267.0,296.0,56.0
41,25700,222.0,598.0,402.0,79.0
41,33447,30.0,278.0,107.0,562.0
41,15076,402.0,674.0,897.0,347.0
41,15077,221.0,885.0,517.0,421.0
41,15075,117.0,2075.0,515.0,501.0
41,15072,113.0,189.0,590.0,260.0
41,15073,303.0,744.0,777.0,283.0
41,15070,117.0,1169.0,605.0,287.0
41,15078,200.0,562.0,486.0,79.0
41,15079,67.0,1089.0,96.0,320.0
41,74296,512.0,618.0,4991.0,306.0
41,11799,21526.0,102.0,31848.5,165.5
41,11798,6154.0,210.0,9498.0,241.0
41,11797,2017.0,297.0,9500.0,301.0
41,11796,3202.0,284.0,9499.0,143.0
41,11795,3617.0,59.0,9746.0,158.0
41,11793,2805.0,545.0,9498.0,295.0
41,11792,2040.0,267.0,9498.0,158.0
41,11791,162.0,633.0,1661.0,311.0
41,9692,35041.0,13.0,0.0,0.0
41,9693,60316.0,16.0,0.0,0.0
41,9690,150002.0,18.0,760001.0,2.0
41,9691,10136.0,4.0,600000.0,1.0
41,9696,20202.0,9.0,0.0,0.0
41,9697,15254.0,7.0,0.0,0.0
41,9695,51188.0,5.0,0.0,0.0
41,9698,10205.0,13.0,0.0,0.0
41,9699,160002.0,33.0,459600.0,13.0
41,86466,25706.0,64.0,37497.0,56.0
41,44999,12242.0,501.0,17995.0,376.0
41,34161,8788.0,181.0,12449.0,274.0
41,34160,5059.0,133.0,10590.0,161.0
41,34163,5424.0,25.0,9494.0,198.0
41,34162,26690.0,110.0,36586.0,23.0
41,34165,4697.0,158.0,10798.0,325.0
41,34164,5525.0,297.0,9996.0,156.0
41,34167,4824.0,57.0,9613.0,182.0
41,34166,13342.0,75.0,24982.0,44.0
41,34169,6220.0,144.0,10086.0,133.0
41,34168,5922.0,98.0,8086.0,146.0
41,2640,169.0,250.0,469.0,373.0
41,2641,176.0,247.0,584.0,206.0
41,2642,163.0,57.0,189.0,123.666666667
41,2643,0.0,0.0,202.0,412.0
41,2644,0.0,0.0,214.0,26267.3333333
41,2645,180.0,268.0,565.0,269.0
41,2646,0.0,0.0,196.0,1088.0
41,2647,0.0,0.0,205.0,699.0
41,2648,0.0,0.0,209.0,23469.3333333
41,2649,0.0,0.0,212.0,24960.0
41,50028,12545.0,1158.0,19889.0,693.0
41,33519,120.0,1162.0,241.0,172.0
41,33518,108.0,557.0,1789.0,391.0
41,33517,113.0,336.0,210.0,77.0
41,41489,1030.0,41.0,69598.0,39.0
41,46133,82.0,1054.0,210.0,583.0
41,12211,237.0,4452.0,729.0,3662.0
41,46130,67.0,311.0,167.0,565.0
41,46137,80.0,307.0,179.0,517.0
41,70992,140430.0,601.0,174996.0,992.0
41,70996,168.0,242.0,1473.0,166.0
41,12918,10.0,231.0,24.0,11629.0
41,12919,1400.0,2162.0,2500.0,569.0
41,46135,949.0,284.0,10771.0,111.0
41,12910,410.0,1304.0,1199.0,1361.0
41,12911,130.0,3273.0,475.0,756.0
41,12912,605.0,2037.0,1308.0,9517.5
41,12913,521.0,1064.0,1086.0,624.0
41,12914,179.0,2301.0,345.0,2291.0
41,12915,619.0,2663.0,2131.0,569.0
41,12916,890.0,988.0,1630.0,417.0
41,12917,325.0,3500.0,1199.0,3627.0
41,46138,1281.0,103.0,8297.0,114.0
41,84171,104.0,2757.0,225.0,25501.0
41,68816,143.0,631.0,196.0,362.0
41,1698,81.0,185.0,93.0,2442.33333333
41,1699,0.0,0.0,98.0,2514.66666667
41,1692,159.0,488.333333333,222.0,159.0
41,1693,137.0,503.666666667,224.0,152.0
41,1690,103.0,1627.5,162.0,146.0
41,1691,188.0,493.0,203.0,164.0
41,1696,83.0,390.0,100.0,197.0
41,1697,75.0,2.0,285.0,504.0
41,1694,100.0,209.0,153.0,162.666666667
41,1695,83.0,2846.0,126.0,154.0
41,8640,419.0,1340.0,1157.0,1275.0
41,19928,806.0,2009.0,1450.0,2576.0
41,19929,2350.0,1381.0,5046.0,527.0
41,19920,30224.0,345.0,37699.0,1880.0
41,19921,25036.0,109.0,29936.0,893.0
41,19922,25001.0,143.0,30494.0,593.0
41,19923,26041.0,300.0,35990.0,1093.0
41,19924,47.0,128743.0,57.0,117552.0
41,19926,20.0,1629.0,88.0,5798.0
41,19927,1300.0,1496.0,2445.0,1317.0
41,32471,245.0,360.0,2177.0,407.0
41,32470,247.0,365.0,1440.0,123.0
41,32473,156.0,481.0,1149.0,286.0
41,32472,170.0,508.0,1028.0,165.0
41,32475,88.0,573.0,1273.0,80.0
41,32474,223.0,861.0,990.0,67.0
41,32477,137.0,290.0,750.0,170.0
41,32476,98.0,347.0,400.0,73.0
41,32479,123.0,204.0,198.0,118.0
41,32478,197.0,124.0,290.0,79.0
41,73501,8000.0,37.0,14775.0,85.0
41,37538,9910.0,53.0,0.0,0.0
41,37533,20162.0,75.0,399889.0,11.0
41,37531,708.0,226.0,0.0,0.0
41,37534,20454.0,25.0,0.0,0.0
41,9995,1704.0,84.0,0.0,0.0
41,9994,205.0,4.0,0.0,0.0
41,9997,27500.0,5.0,0.0,0.0
41,9996,10201.0,5.0,0.0,0.0
41,9991,4103.0,21.0,0.0,0.0
41,9990,46871.0,10.0,399997.0,3.0
41,9993,1302.0,6.0,0.0,0.0
41,9992,3105.0,9.0,0.0,0.0
41,9998,203.0,4.0,0.0,0.0
41,2774,158.0,230.666666667,934.333333333,270.666666667
41,2776,299.0,348.333333333,592.0,331.666666667
41,20429,1350.0,529.0,1950.0,726.0
41,20428,1810.0,1219.0,2872.0,725.0
41,20425,46.0,485.0,70.0,873.0
41,20424,1400.0,314.0,2175.0,526.0
41,20427,2000.0,558.0,2700.0,864.0
41,20426,1510.0,448.0,2432.0,696.0
41,20421,3082.0,927.0,4842.0,666.0
41,20420,1363.0,212.0,2363.0,556.0
41,20423,2007.0,418.0,3308.0,566.0
41,20422,32.0,1880.0,52.0,1859.0
41,48805,15220.0,2106.0,15221.0,1971.0
41,74880,831.0,3186.0,1781.0,982.0
41,20397,227.0,1535.0,345.0,585.0
41,20395,5145.0,1019.0,7865.0,597.0
41,20394,38.0,1265.0,52.0,877.0
41,20393,727.0,910.0,1549.0,526.0
41,20392,1514.0,737.0,2295.0,536.0
41,20391,227.0,1045.0,356.0,494.0
41,20390,1350.0,855.0,2446.0,312.0
41,20398,2300.0,143.0,3468.0,439.0
41,83319,29293.0,447.0,51998.0,88.0
41,86145,550011.0,71.0,750000.0,36.0
41,38358,63.0,1661.0,100.0,210.0
41,38359,66.0,1466.0,144.0,128.0
41,38356,82.0,478.0,361.0,654.0
41,38357,128.0,721.0,1001.0,409.0
41,38354,325.0,900.0,625.0,1498.0
41,38355,64.0,717.0,200.0,222.0
41,38352,6215.0,392.0,8899.0,155.0
41,38353,191.0,160.0,1902.0,626.0
41,38350,9743.0,320.0,16428.0,128.0
41,38351,2880.0,252.0,10758.0,171.0
41,160,171.0,222.5,348.0,209.5
41,161,256.0,696.333333333,654.0,248.0
41,162,11080.0,134.0,42300.0,40.0
41,163,335.0,409.333333333,847.666666667,145.333333333
41,164,85.0,497.0,127.0,720.0
41,165,606.0,380.0,2406.0,154.0
41,166,333.0,1453.0,507.0,216.0
41,167,163.0,830.0,265.0,217.0
41,168,10110.0,124.0,25896.0,72.0
41,169,331.0,973.333333333,376.0,210.0
41,24898,318.0,1119.0,853.0,473.0
41,24899,513.0,1056.0,913.0,247.0
41,24890,115.0,5847.0,116.0,6163.0
41,24891,231.0,7447.0,270.0,790.0
41,24892,177.0,3613.0,250.0,1909.0
41,24893,223.0,4076.0,288.0,1572.0
41,24894,195.0,5786.0,247.0,2550.0
41,24895,4846.0,387.0,9993.0,158.0
41,24896,0.0,0.0,57.0,5577.0
41,24897,0.0,0.0,80.0,44606.0
41,80665,840855.0,283.0,1209999.0,46.0
41,69746,215740.0,39.0,388590.0,53.0
41,69745,1017.0,4955.0,1652.0,9135.0
41,25277,20964.0,77.0,39995.0,22.0
41,25276,16343.0,49.0,47995.0,21.0
41,25275,1215.0,1129.0,1364.0,1521.0
41,25274,301.0,640.0,1843.0,119.0
41,25273,724.0,21.0,1600.0,169.0
41,25272,364.0,331.0,2838.0,59.0
41,25271,191.0,30.0,1287.0,212.0
41,25270,170.0,39.0,1340.0,252.0
41,25279,10000.0,564.0,15000.0,116.0
41,25278,6720.0,153.0,9881.0,132.0
41,70768,2.0,1220.0,202.0,1849.0
41,70767,910.0,240.0,2909.0,81.0
41,70762,14.0,143.0,505.0,1304.0
41,77238,2547.0,83.0,10299.0,56.0
41,77239,6690.0,386.0,9883.0,678.0
41,77233,20376.0,258.0,49994.0,80.0
41,23260,1221.0,533.0,1295.0,1447.0
41,23261,1221.0,756.0,1295.0,1609.0
41,23267,10534.0,184.0,20518.0,60.0
41,25853,109.0,662.0,637.0,267.0
41,25852,84.0,749.0,196.0,176.0
41,25851,97.0,4691.0,311.0,173.0
41,25850,69.0,2105.0,111.0,174.0
41,25857,115.0,960.0,175.0,159.0
41,25856,115.0,853.0,177.0,175.0
41,25855,145.0,1181.0,243.0,190.0
41,25854,106.0,475.0,198.0,126.0
41,25859,100.0,289.0,170.0,168.0
41,25858,115.0,621.0,204.0,113.0
41,9080,9803.0,97.0,44339.0,9.0
41,14004,234.0,276.0,434.0,318.0
41,14005,233.5,263.0,423.0,180.5
41,14006,233.0,227.0,333.0,360.0
41,11807,154.0,871.0,506.0,480.0
41,11806,295.0,332.0,537.0,432.0
41,11805,35058.0,89.0,63046.0,95.0
41,11804,27377.0,128.0,39783.0,94.0
41,11803,19205.0,112.0,31093.0,146.5
41,11802,70551.0,167.5,93078.0,326.5
41,11800,20799.0,201.0,34139.0,161.0
41,10581,7103.0,257.5,18532.5,138.5
41,11809,164.0,468.0,485.0,337.0
41,11808,68.0,247.0,473.0,323.5
41,10583,169.0,481.0,468.0,263.0
41,14009,1205.0,466.0,1687.0,229.0
41,46438,230032.0,45.0,720034.0,8.0
41,46439,211909.0,38.0,4999999.0,1.0
41,46436,60280.0,40.0,450204.0,13.0
41,46435,801.0,525.0,1790.0,3667.0
41,46743,30502.0,2009.0,38397.0,1029.0
41,13518,29549.0,111.0,44899.0,117.0
41,13517,38802.0,652.0,409695.0,24.0
41,13516,0.0,0.0,220.0,1163.0
41,13515,99.0,253.0,169.0,519.0
41,13514,0.0,0.0,206.0,2939.0
41,13513,79.0,450.0,137.0,521.0
41,13512,0.0,0.0,167.0,1883.0
41,13511,85.0,1569.0,148.0,417.0
41,84374,1010053.0,21.0,2679998.0,5.0
41,46747,146.0,221972.0,177.0,171260.0
41,10841,1747.0,143.0,9899.0,126.0
41,21321,12.0,819.0,0.0,0.0
41,24669,0.0,0.0,28.0,2416.0
41,78759,300108.0,30.0,397000.0,104.0
41,24667,261.0,509.0,264.0,3996.0
41,78757,120111.0,18.0,149999.0,93.0
41,24665,221.0,1267.0,328.0,834.0
41,24664,294.0,2288.0,396.0,2470.0
41,24663,0.0,0.0,23.0,1666.0
41,24662,188.0,818.0,265.0,2107.0
41,24661,270.0,2197.0,366.0,956.0
41,24660,0.0,0.0,19.0,26981.0
41,3108,407.0,542.666666667,499.0,148.0
41,3109,243.0,417.0,429.0,144.666666667
41,12648,240.0,3066.0,7673.0,257.0
